INDEX,PM2.5
1874,50.308044
1875,55.975258
1876,54.91848
1877,54.882835
1878,55.348732
1879,59.635582
1880,64.33046
1881,71.816895
1882,80.95411
1883,59.548515
1884,46.55896
1885,41.397614
1886,29.827156
1887,27.67968
1888,29.530308
1889,46.57152
1890,47.40608
1891,47.302708
1892,33.998146
1893,34.983192
1894,43.051136
1895,38.47476
1896,34.817646
1897,37.81671
1898,46.358788
1899,58.929855
1900,56.63485
1901,55.58159
1902,56.93109
1903,51.81642
1904,63.808628
1905,55.62424
1906,51.320705
1907,43.07527
1908,42.114548
1909,33.572376
1910,32.89246
1911,40.551003
1912,64.70419
1913,66.56511
1914,69.45168
1915,61.253326
1916,57.3132
1917,64.05005
1918,66.49574
1919,47.44159
1920,46.130142
1921,42.347225
1922,47.281204
1923,46.12526
1924,47.938316
1925,48.14902
1926,39.127335
1927,47.72415
1928,58.59494
1929,72.56645
1930,75.43159
1931,72.992935
1932,46.728485
1933,38.39497
1934,34.48368
1935,39.46541
1936,41.553226
1937,49.704323
1938,48.95485
1939,47.257103
1940,45.998398
1941,44.754833
1942,47.141113
1943,52.13762
1944,56.358414
1945,58.260986
1946,51.889656
1947,47.05919
1948,43.965157
1949,36.199654
1950,39.821304
1951,32.322536
1952,37.489246
1953,25.469297
1954,28.019567
1955,30.131914
1956,27.574799
1957,38.28258
1958,30.365417
1959,31.003752
1960,30.609596
1961,33.83087
1962,33.706585
1963,42.5014
1964,42.241356
1965,49.62771
1966,49.54313
1967,49.39368
1968,50.837124
1969,52.911148
1970,57.373558
1971,51.94982
1972,51.359306
1973,49.496464
1974,42.95279
1975,43.425034
1976,50.74874
1977,61.411587
1978,61.194714
1979,60.306507
1980,42.1129
1981,36.227726
1982,43.24858
1983,33.570686
1984,30.247723
1985,29.429134
1986,28.335037
1987,24.488777
1988,27.268425
1989,26.212341
1990,32.517044
1991,38.87928
1992,43.46077
1993,43.342583
1994,44.66665
1995,46.089767
1996,58.205704
1997,51.773987
1998,45.326157
1999,45.698154
2000,53.956177
2001,67.33086
2002,66.908585
2003,69.716255
2004,64.65344
2005,51.189056
2006,47.423447
2007,44.82398
2008,49.29019
2009,50.625877
2010,45.128536
2011,45.462204
2012,54.666687
2013,38.981663
2014,28.470356
2015,19.274336
2016,17.504038
2017,19.566036
2018,17.030865
2019,17.960606
2020,15.256121
2021,16.64767
2022,16.632456
2023,19.812119
2024,17.940779
2025,20.64108
2026,17.698378
2027,18.382782
2028,21.223772
2029,34.202362
2030,53.501667
2031,53.110123
2032,45.134037
2033,34.51362
2034,38.655815
2035,37.71399
2036,49.834362
2037,58.020718
2038,66.88565
2039,64.88947
2040,64.764114
2041,65.477776
2042,56.36164
2043,57.147205
2044,56.38247
2045,59.451958
2046,52.42295
2047,49.93677
2048,46.866432
2049,49.15917
2050,37.1473
2051,39.115063
2052,40.77894
2053,42.09624
2054,42.86598
2055,44.609837
2056,51.02271
2057,55.178772
2058,52.715393
2059,58.49369
2060,54.467182
2061,55.110645
2062,66.526764
2063,70.90315
2064,64.83677
2065,69.96414
2066,82.66205
2067,83.66377
2068,87.670074
2069,74.37959
2070,70.914185
2071,69.10272
2072,65.03514
2073,54.433636
2074,54.330902
2075,53.502003
2076,52.23011
2077,48.80861
2078,43.731846
2079,42.1844
2080,47.81402
2081,51.68368
2082,49.731384
2083,49.504128
2084,50.752354
2085,55.121307
2086,56.530895
2087,58.349213
2088,66.88014
2089,76.071495
2090,82.673546
2091,90.15845
2092,79.55188
2093,88.33372
2094,82.99823
2095,80.051125
2096,94.20697
2097,77.19649
2098,65.8882
2099,59.88468
2100,49.401134
2101,49.265316
2102,42.528294
2103,41.698647
2104,41.158043
2105,42.825333
2106,46.94178
2107,54.078484
2108,57.92919
2109,54.28549
2110,65.01285
2111,68.38304
2112,84.114815
2113,82.138435
2114,90.35102
2115,97.499695
2116,87.99158
2117,85.23039
2118,72.39618
2119,69.701004
2120,75.789185
2121,77.327805
2122,64.04423
2123,66.2751
2124,66.65895
2125,74.703835
2126,59.37948
2127,52.7003
2128,52.343414
2129,60.881897
2130,69.05218
2131,58.44954
2132,60.453568
2133,58.893196
2134,57.09884
2135,63.984257
2136,67.378204
2137,73.88182
2138,78.739624
2139,85.34772
2140,77.31483
2141,72.72679
2142,70.41249
2143,63.117058
2144,67.63075
2145,55.84208
2146,51.15947
2147,29.714012
2148,22.023968
2149,27.360777
2150,25.625923
2151,28.178295
2152,29.484406
2153,25.309956
2154,23.552036
2155,29.10345
2156,38.85764
2157,38.598785
2158,31.403877
2159,23.62759
2160,33.977947
2161,37.32749
2162,34.276466
2163,31.372662
2164,13.30545
2165,11.417042
2166,9.684425
2167,11.783819
2168,10.856228
2169,15.050409
2170,17.649057
2171,20.153482
2172,22.71312
2173,22.64922
2174,27.102467
2175,30.08707
2176,36.03764
2177,46.91955
2178,53.802853
2179,55.91661
2180,58.59142
2181,64.14394
2182,58.871162
2183,69.88008
2184,64.141426
2185,65.87698
2186,59.26066
2187,49.843616
2188,42.263786
2189,42.024776
2190,39.870544
2191,44.320778
2192,48.695618
2193,40.19992
2194,35.272564
2195,32.580208
2196,36.37104
2197,37.01583
2198,36.49925
2199,45.808846
2200,54.9861
2201,61.572372
2202,61.376045
2203,65.169495
2204,63.827133
2205,61.910973
2206,67.896774
2207,72.36093
2208,70.06189
2209,77.72553
2210,63.83824
2211,51.400146
2212,38.51738
2213,34.348198
2214,30.800404
2215,32.84986
2216,40.998245
2217,45.491413
2218,40.682552
2219,34.271908
2220,31.031254
2221,25.574326
2222,25.317612
2223,31.065065
2224,35.249893
2225,35.803627
2226,34.50431
2227,33.785545
2228,33.3415
2229,35.607212
2230,39.60631
2231,45.588955
2232,44.078644
2233,44.01373
2234,43.31418
2235,41.89175
2236,33.04096
2237,29.378878
2238,27.263008
2239,29.651302
2240,28.939543
2241,29.65829
2242,28.36433
2243,30.401278
2244,35.663925
2245,36.612167
2246,37.34082
2247,36.91205
2248,39.051743
2249,37.486507
2250,40.205578
2251,40.116756
2252,39.734127
2253,38.276756
2254,35.54391
2255,36.046997
2256,35.709805
2257,35.236336
2258,32.412983
2259,36.071354
2260,42.896828
2261,45.60772
2262,42.153637
2263,53.15699
2264,59.040165
2265,51.127247
2266,39.961597
2267,37.36155
2268,41.956913
2269,34.72702
2270,38.68138
2271,39.261097
2272,40.8436
2273,38.13682
2274,38.98384
2275,37.16031
2276,40.801933
2277,46.308712
2278,57.66858
2279,52.582886
2280,51.06796
2281,57.02404
2282,65.638794
2283,53.799984
2284,39.80425
2285,47.295444
2286,51.639805
2287,57.003525
2288,59.11235
2289,54.644817
2290,45.675835
2291,44.10341
2292,39.566006
2293,40.477734
2294,48.9876
2295,36.47687
2296,30.116611
2297,26.96846
2298,28.902401
2299,27.491291
2300,29.217693
2301,23.446407
2302,25.520046
2303,26.312508
2304,38.58478
2305,25.197948
2306,26.228525
2307,26.563568
2308,28.983528
2309,33.491695
2310,43.28202
2311,36.671394
2312,42.85307
2313,41.71705
2314,43.335094
2315,44.377754
2316,47.14568
2317,44.669937
2318,35.24035
2319,28.072914
2320,24.3082
2321,30.092136
2322,24.498852
2323,21.294296
2324,18.864105
2325,26.776535
2326,30.5496
2327,36.75174
2328,37.27274
2329,49.092815
2330,51.263134
2331,36.161667
2332,31.225456
2333,35.560165
2334,38.24276
2335,37.143574
2336,30.662731
2337,29.57294
2338,36.642273
2339,32.467136
2340,35.037785
2341,33.112488
2342,27.570614
2343,26.043974
2344,24.290218
2345,21.581884
2346,17.144127
2347,17.01785
2348,18.57198
2349,19.738018
2350,17.62599
2351,23.140816
2352,17.893103
2353,15.922792
2354,19.984388
2355,25.128925
2356,30.487026
2357,25.381607
2358,23.700512
2359,21.69014
2360,25.62436
2361,29.307568
2362,30.759405
2363,35.435993
2364,30.919983
2365,30.908772
2366,32.027813
2367,25.195911
2368,20.033812
2369,17.680536
2370,20.442827
2371,25.082924
2372,22.680311
2373,16.17893
2374,17.327946
2375,18.495966
2376,24.151459
2377,24.920902
2378,24.39161
2379,27.49784
2380,28.444103
2381,26.079422
2382,27.829475
2383,38.729137
2384,35.144375
2385,30.554216
2386,21.380478
2387,22.610233
2388,22.03954
2389,21.30624
2390,21.621704
2391,19.776245
2392,21.367224
2393,20.497139
2394,22.101032
2395,22.180279
2396,23.8027
2397,19.971363
2398,17.694904
2399,16.369017
2400,17.809927
2401,18.777126
2402,25.037497
2403,21.431446
2404,17.965166
2405,16.130642
2406,19.646217
2407,18.013393
2408,23.43975
2409,20.876097
2410,19.928263
2411,19.859428
2412,17.30803
2413,18.9214
2414,18.758091
2415,15.881762
2416,16.311436
2417,16.847641
2418,21.143353
2419,19.521948
2420,19.404926
2421,19.392616
2422,17.394676
2423,17.38176
2424,15.943174
2425,14.93771
2426,13.789026
2427,13.536247
2428,14.236683
2429,16.247095
2430,17.484953
2431,21.415754
2432,30.183506
2433,33.691723
2434,29.134811
2435,25.856472
2436,23.000763
2437,22.540329
2438,23.945845
2439,21.578165
2440,26.859709
2441,26.169205
2442,38.235806
2443,37.532623
2444,40.916397
2445,40.578465
2446,36.492584
2447,36.32198
2448,37.772285
2449,46.748726
2450,39.97627
2451,41.36427
2452,37.248344
2453,39.229614
2454,40.25073
2455,49.57476
2456,61.62918
2457,63.77958
2458,65.70871
2459,58.446903
2460,63.08944
2461,68.91662
2462,60.888016
2463,44.17451
2464,29.030567
2465,28.639027
2466,33.88571
2467,40.96574
2468,45.342896
2469,47.59056
2470,53.76864
2471,62.798256
2472,67.04701
2473,62.397804
2474,57.24067
2475,57.99015
2476,64.15459
2477,61.894577
2478,60.891464
2479,61.627113
2480,69.29051
2481,67.42471
2482,60.934696
2483,48.24465
2484,44.279995
2485,37.15111
2486,32.607296
2487,45.933983
2488,34.437023
2489,36.02244
2490,42.68503
2491,41.171177
2492,41.95118
2493,44.36685
2494,43.73954
2495,49.757328
2496,54.32125
2497,62.766113
2498,60.513195
2499,63.845585
2500,66.733154
2501,69.48621
2502,63.79403
2503,58.293304
2504,56.366226
2505,60.41536
2506,55.519707
2507,47.913403
2508,40.89745
2509,38.797226
2510,38.738136
2511,35.868362
2512,31.335678
2513,29.208244
2514,28.710232
2515,26.359615
2516,23.068764
2517,25.836931
2518,24.058912
2519,28.997433
2520,21.171627
2521,25.754726
2522,35.771126
2523,40.722603
2524,47.70837
2525,55.845375
2526,63.70013
2527,76.90886
2528,83.552475
2529,65.97945
2530,48.638935
2531,38.617542
2532,34.646755
2533,33.57568
2534,32.58682
2535,27.79809
2536,26.255909
2537,22.421686
2538,30.490244
2539,31.808487
2540,34.366875
2541,33.37018
2542,31.8345
2543,30.091637
2544,25.993986
2545,31.361927
2546,36.849876
2547,45.533417
2548,47.171074
2549,49.16377
2550,48.13675
2551,54.342476
2552,50.16954
2553,48.469124
2554,42.64917
2555,45.826225
2556,28.946085
2557,22.904919
2558,21.155493
2559,20.76549
2560,20.401812
2561,17.850689
2562,18.074821
2563,14.024267
2564,13.280251
2565,14.290304
2566,15.912899
2567,15.764578
2568,13.289118
2569,13.397955
2570,13.784185
2571,12.07181
2572,11.889217
2573,11.359722
2574,10.840868
2575,13.080387
2576,14.372154
2577,16.827448
2578,16.905914
2579,20.096369
2580,20.81701
2581,19.986788
2582,18.756813
2583,20.519194
2584,23.020088
2585,26.654682
2586,26.36406
2587,29.633038
2588,41.369957
2589,48.97946
2590,40.36685
2591,40.028027
2592,38.98551
2593,38.13354
2594,36.535748
2595,36.6678
2596,44.716534
2597,55.252895
2598,59.398758
2599,67.75075
2600,64.61914
2601,63.42936
2602,60.33188
2603,58.995445
2604,53.85417
2605,52.7562
2606,48.945446
2607,36.290833
2608,35.668686
2609,35.92581
2610,43.504776
2611,36.527203
2612,31.74285
2613,22.324898
2614,22.616398
2615,21.218868
2616,22.617825
2617,20.324768
2618,18.05599
2619,17.07905
2620,16.405516
2621,18.707817
2622,20.686623
2623,29.131687
2624,29.555674
2625,38.505257
2626,28.212158
2627,29.416729
2628,27.359564
2629,30.597801
2630,27.013084
2631,24.359013
2632,22.351078
2633,25.87345
2634,26.538399
2635,26.756327
2636,21.886297
2637,22.54281
2638,19.565231
2639,17.39374
2640,13.578831
2641,13.061684
2642,13.057272
2643,14.250519
2644,18.58441
2645,13.420046
2646,13.892906
2647,17.692423
2648,21.912426
2649,24.747772
2650,24.691929
2651,21.163815
2652,20.300316
2653,28.327671
2654,26.44952
2655,20.407047
2656,17.388834
2657,17.49848
2658,18.791477
2659,17.732904
2660,17.455778
2661,18.592047
2662,19.119944
2663,15.934431
2664,14.173061
2665,18.326073
2666,16.078688
2667,15.701815
2668,12.815945
2669,13.707207
2670,19.034285
2671,17.723919
2672,17.56895
2673,17.178932
2674,20.615854
2675,17.025719
2676,17.307266
2677,16.787598
2678,15.252228
2679,16.457506
2680,23.196117
2681,24.390146
2682,28.212551
2683,22.882723
2684,23.104065
2685,19.276798
2686,18.620321
2687,21.653133
2688,20.395803
2689,24.79113
2690,22.98331
2691,24.97168
2692,23.656002
2693,24.349594
2694,28.235554
2695,25.836975
2696,29.951511
2697,32.82475
2698,36.248997
2699,35.241795
2700,37.556866
2701,33.82711
2702,29.17329
2703,28.855429
2704,31.830744
2705,42.295364
2706,38.16503
2707,45.19368
2708,43.418316
2709,38.077602
2710,37.137657
2711,41.73468
2712,39.930935
2713,34.891457
2714,33.22621
2715,30.79421
2716,38.006752
2717,28.579895
2718,28.82402
2719,31.774828
2720,32.527542
2721,43.885334
2722,52.702324
2723,48.852318
2724,47.511658
2725,35.788326
2726,33.20002
2727,35.20451
2728,42.064186
2729,52.202484
2730,53.128174
2731,50.85167
2732,50.463783
2733,51.363686
2734,50.11123
2735,51.11366
2736,64.575516
2737,74.275345
2738,86.26816
2739,95.705444
2740,98.909454
2741,110.421715
2742,114.0976
2743,122.78638
2744,108.70727
2745,73.304565
2746,55.751114
2747,49.81183
2748,52.308666
2749,50.93598
2750,56.09738
2751,55.933144
2752,53.918144
2753,53.196877
2754,59.411026
2755,70.0006
2756,66.473236
2757,63.130775
2758,67.5861
2759,72.91991
2760,76.42525
2761,77.23596
2762,77.03381
2763,80.23634
2764,83.35704
2765,84.144684
2766,86.25691
2767,83.13789
2768,93.918396
2769,92.31431
2770,92.59128
2771,66.99159
2772,45.72354
2773,35.11462
2774,33.52178
2775,36.327335
2776,32.30097
2777,34.974384
2778,35.883522
2779,34.905067
2780,33.64037
2781,38.85498
2782,36.52766
2783,39.56277
2784,33.511444
2785,36.94493
2786,27.331356
2787,26.430773
2788,26.840752
2789,32.29347
2790,35.87043
2791,32.916107
2792,34.330154
2793,39.940475
2794,35.959564
2795,43.145527
2796,33.588753
2797,26.578259
2798,17.307243
2799,16.609734
2800,18.680235
2801,17.164064
2802,21.738852
2803,19.881237
2804,17.683603
2805,13.327196
2806,13.494984
2807,10.0192795
2808,10.197525
2809,9.382557
2810,13.798933
2811,16.883211
2812,16.7329
2813,15.754246
2814,15.730371
2815,18.508394
2816,26.137169
2817,26.226208
2818,25.733734
2819,32.242516
2820,36.518646
2821,31.82989
2822,28.587833
2823,31.516562
2824,37.60922
2825,45.658695
2826,47.98561
2827,46.400585
2828,39.541924
2829,31.183817
2830,33.702908
2831,30.809227
2832,28.329456
2833,26.688465
2834,33.33656
2835,42.614277
2836,42.916695
2837,42.79646
2838,45.762066
2839,57.5204
2840,64.58235
2841,62.797127
2842,56.880215
2843,54.629463
2844,51.35217
2845,44.42509
2846,36.115463
2847,32.451115
2848,32.584896
2849,35.37992
2850,34.528927
2851,32.633568
2852,32.47502
2853,44.638187
2854,51.399033
2855,53.943283
2856,57.8692
2857,58.67695
2858,53.355698
2859,42.664764
2860,30.805056
2861,27.13142
2862,27.009243
2863,37.40502
2864,41.77506
2865,46.332092
2866,52.159576
2867,37.856018
2868,30.190363
2869,25.37924
2870,22.587042
2871,21.779137
2872,22.362545
2873,21.064247
2874,26.265667
2875,26.630499
2876,34.091507
2877,34.942413
2878,37.56908
2879,35.960648
2880,40.19116
2881,42.516144
2882,30.592243
2883,23.15485
2884,18.32688
2885,18.244432
2886,17.24497
2887,21.64913
2888,28.724865
2889,35.496407
2890,26.489471
2891,24.488182
2892,24.970413
2893,26.931496
2894,24.085989
2895,23.68534
2896,25.409887
2897,28.186695
2898,31.855816
2899,27.222557
2900,33.36241
2901,37.30579
2902,43.723904
2903,37.081795
2904,41.350178
2905,38.888958
2906,36.37684
2907,26.243721
2908,22.374119
2909,17.140368
2910,18.560913
2911,22.727615
2912,29.110842
2913,35.989075
2914,45.497948
2915,49.659264
2916,44.613182
2917,39.59755
2918,26.922428
2919,29.401241
2920,33.128315
2921,37.097336
2922,38.730213
2923,35.48093
2924,35.033775
2925,39.62442
2926,35.95956
2927,37.581875
2928,41.613617
2929,50.113922
2930,55.973137
2931,48.886444
2932,41.98717
2933,30.934399
2934,34.63852
2935,50.780693
2936,47.4601
2937,52.974964
2938,52.8145
2939,51.53177
2940,50.543415
2941,56.543606
2942,50.85382
2943,46.602577
2944,40.06637
2945,35.35634
2946,35.51448
2947,36.575962
2948,39.492893
2949,41.29496
2950,47.275875
2951,48.51172
2952,51.529224
2953,45.743694
2954,39.34975
2955,40.253407
2956,40.489555
2957,40.59285
2958,39.400795
2959,34.770596
2960,47.296688
2961,43.701897
2962,51.032593
2963,47.407745
2964,46.858276
2965,38.774765
2966,33.21668
2967,33.585136
2968,48.26124
2969,40.346638
2970,41.925396
2971,39.483387
2972,36.511475
2973,33.03845
2974,26.228672
2975,28.559658
2976,30.833197
2977,32.72124
2978,38.928616
2979,38.786037
2980,43.891914
2981,50.376347
2982,38.42693
2983,31.295284
2984,35.871254
2985,41.14728
2986,41.51168
2987,50.991592
2988,50.808105
2989,50.83725
2990,47.335964
2991,39.47559
2992,38.678364
2993,36.498974
2994,35.936687
2995,35.646782
2996,30.548132
2997,29.950928
2998,29.166395
2999,29.080864
3000,26.978546
3001,26.89648
3002,22.4771
3003,20.778753
3004,28.624987
3005,24.309162
3006,29.957079
3007,36.943134
3008,45.135918
3009,54.111343
3010,57.943348
3011,56.65182
3012,52.068806
3013,57.124336
3014,53.27466
3015,48.61195
3016,41.674873
3017,39.59232
3018,40.61833
3019,44.140858
3020,44.463917
3021,42.001984
3022,38.592533
3023,48.781143
3024,57.274796
3025,48.847206
3026,37.63481
3027,31.371588
3028,35.95327
3029,38.244415
3030,42.6884
3031,51.19594
3032,54.870872
3033,56.77839
3034,56.40435
3035,54.97204
3036,55.83882
3037,59.234024
3038,55.182106
3039,47.67856
3040,43.855103
3041,39.068447
3042,31.153915
3043,30.464203
3044,32.021355
3045,37.198
3046,45.02592
3047,45.727886
3048,43.86865
3049,45.26221
3050,46.838013
3051,49.68406
3052,55.81377
3053,59.406532
3054,82.77995
3055,76.620224
3056,81.96243
3057,68.026306
3058,73.89816
3059,67.36644
3060,66.360695
3061,71.78643
3062,53.8648
3063,49.051933
3064,49.417355
3065,44.164093
3066,40.574345
3067,30.425615
3068,20.199951
3069,19.623297
3070,19.07601
3071,15.959444
3072,15.292053
3073,17.3986
3074,21.387466
3075,20.076721
3076,16.7155
3077,15.302847
3078,13.812399
3079,18.25809
3080,18.358318
3081,21.887457
3082,20.02342
3083,27.970148
3084,22.343777
3085,21.430653
3086,18.951847
3087,21.00786
3088,21.751858
3089,24.005493
3090,24.677153
3091,22.957428
3092,20.106512
3093,20.084505
3094,24.307692
3095,22.631855
3096,25.42919
3097,24.208965
3098,25.677124
3099,25.515545
3100,26.421185
3101,27.034279
3102,34.125256
3103,40.111645
3104,45.503967
3105,43.435734
3106,44.80341
3107,47.263718
3108,50.55571
3109,47.73278
3110,44.926037
3111,43.860405
3112,37.800827
3113,37.82391
3114,38.585762
3115,38.372467
3116,37.45837
3117,32.13853
3118,34.71203
3119,34.130917
3120,35.130966
3121,40.37611
3122,42.466774
3123,53.950607
3124,54.27585
3125,55.914864
3126,52.872646
3127,53.197968
3128,56.019585
3129,63.567482
3130,58.197067
3131,47.236584
3132,38.783047
3133,42.573475
3134,41.04769
3135,37.67358
3136,39.37153
3137,40.19307
3138,40.781956
3139,27.940231
3140,31.246532
3141,31.201988
3142,39.19594
3143,39.81361
3144,37.97591
3145,37.464764
3146,36.6943
3147,37.61356
3148,40.3679
3149,28.593292
3150,36.235584
3151,36.27722
3152,40.146774
3153,43.047802
3154,41.377964
3155,43.398308
3156,40.981236
3157,36.00277
3158,38.155727
3159,39.941124
3160,19.259285
3161,20.863226
3162,21.589725
3163,24.440144
3164,21.32649
3165,23.81343
3166,25.217722
3167,22.747288
3168,23.320835
3169,24.329304
3170,24.687246
3171,25.200863
3172,28.198526
3173,21.342855
3174,20.47531
3175,17.504667
3176,17.12919
3177,19.699524
3178,19.709665
3179,18.543756
3180,20.403824
3181,21.302107
3182,26.178959
3183,20.22558
3184,17.260387
3185,22.90859
3186,29.492657
3187,30.450218
3188,29.680859
3189,27.074581
3190,25.09579
3191,21.246502
3192,19.098309
3193,31.385511
3194,24.091785
3195,21.031128
3196,20.130087
3197,20.782206
3198,22.835958
3199,26.414108
3200,23.74159
3201,23.870176
3202,27.579906
3203,24.565504
3204,23.57425
3205,20.965734
3206,20.780636
3207,18.977665
3208,18.979612
3209,19.588287
3210,21.564032
3211,22.028366
3212,27.456696
3213,25.774456
3214,27.794271
3215,23.16148
3216,22.83174
3217,22.879494
3218,23.29065
3219,24.115055
3220,25.55665
3221,23.863018
3222,22.973309
3223,25.452713
3224,23.970594
3225,32.036026
3226,38.190033
3227,44.622063
3228,46.966873
3229,44.68535
3230,35.054695
3231,29.238346
3232,29.032684
3233,27.558216
3234,27.569792
3235,19.179598
3236,18.343948
3237,23.096725
3238,24.938816
3239,29.961231
3240,27.309937
3241,26.706541
3242,26.50018
3243,25.66364
3244,26.630035
3245,22.044762
3246,18.666666
3247,15.857582
3248,18.625296
3249,19.807587
3250,22.540188
3251,26.989418
3252,23.416878
3253,25.938389
3254,19.513912
3255,15.700943
3256,12.323477
3257,12.490648
3258,13.827053
3259,17.059338
3260,15.571011
3261,14.214432
3262,14.113787
3263,11.571739
3264,13.922213
3265,13.9213505
3266,15.831299
3267,14.226955
3268,12.343092
3269,12.049658
3270,12.621189
3271,18.791426
3272,19.336645
3273,15.590595
3274,13.582685
3275,17.69888
3276,24.274672
3277,22.284948
3278,19.794281
3279,30.389494
3280,34.3808
3281,38.89002
3282,42.615036
3283,40.306458
3284,42.915302
3285,42.54106
3286,43.270447
3287,49.213726
3288,60.774387
3289,61.44994
3290,55.26547
3291,42.003944
3292,30.783058
3293,32.914574
3294,36.412567
3295,54.329903
3296,68.429474
3297,62.406418
3298,52.841633
3299,50.01129
3300,42.73194
3301,45.90492
3302,43.16103
3303,33.19142
3304,32.7764
3305,39.199425
3306,42.146736
3307,37.329414
3308,47.939194
3309,55.67867
3310,70.097694
3311,77.38618
3312,74.72577
3313,69.509285
3314,57.57328
3315,47.401653
3316,45.71427
3317,42.474194
3318,44.864017
3319,45.689716
3320,55.90533
3321,50.494816
3322,46.990154
3323,55.11841
3324,48.1632
3325,48.445007
3326,43.438114
3327,42.314865
3328,36.553806
3329,36.695255
3330,31.798714
3331,24.184425
3332,20.477543
3333,19.975214
3334,23.523964
3335,26.562244
3336,21.89747
3337,17.492615
3338,12.958618
3339,15.455816
3340,15.704308
3341,18.972126
3342,18.463211
3343,18.102205
3344,16.811123
3345,13.035505
3346,12.401138
3347,11.631002
3348,12.931301
3349,11.1383
3350,15.415274
3351,17.169657
3352,25.119265
3353,18.723293
3354,15.994305
3355,13.159725
3356,14.389235
3357,17.547527
3358,21.357807
3359,27.219784
3360,37.264492
3361,28.218407
3362,31.653456
3363,36.900738
3364,38.141167
3365,42.047646
3366,42.021965
3367,50.75419
3368,53.848366
3369,39.29956
3370,33.816036
3371,31.944891
3372,28.1284
3373,27.016563
3374,24.963125
3375,24.615374
3376,23.784946
3377,24.66413
3378,22.235662
3379,20.628675
3380,23.823387
3381,30.40443
3382,31.249035
3383,31.05864
3384,32.61435
3385,30.76701
3386,27.971325
3387,26.524546
3388,25.228916
3389,26.958664
3390,30.328136
3391,33.78644
3392,35.56596
3393,31.46355
3394,29.019394
3395,28.53343
3396,32.106586
3397,23.557062
3398,22.564087
3399,18.793295
3400,22.077482
3401,23.214676
3402,28.97179
3403,26.550854
3404,25.454826
3405,23.929094
3406,24.30685
3407,24.735415
3408,20.06122
3409,19.217382
3410,21.585014
3411,24.554127
3412,29.823887
3413,31.78495
3414,41.152386
3415,44.108677
3416,45.21522
3417,29.347607
3418,27.562092
3419,18.946194
3420,27.890488
3421,25.115543
3422,28.03785
3423,21.27409
3424,20.963602
3425,23.359943
3426,30.46228
3427,28.716904
3428,27.694273
3429,23.597563
3430,21.570133
3431,19.940084
3432,19.734314
3433,24.663223
3434,26.318783
3435,24.325394
3436,18.133001
3437,15.828388
3438,14.418783
3439,17.353912
3440,19.962233
3441,21.942846
3442,18.13258
3443,15.202976
3444,16.571787
3445,15.346754
3446,15.977337
3447,14.041061
3448,14.1180725
3449,16.562338
3450,16.447021
3451,17.544113
3452,13.301678
3453,13.931814
3454,14.459148
3455,17.23501
3456,15.063559
3457,15.9816265
3458,13.892405
3459,15.088457
3460,13.884853
3461,14.690104
3462,15.37389
3463,15.042006
3464,16.89536
3465,18.328947
3466,27.170353
3467,33.480255
3468,26.495754
3469,29.254654
3470,18.883186
3471,19.409643
3472,17.557934
3473,17.534449
3474,22.03263
3475,24.493206
3476,32.361588
3477,42.167458
3478,51.111626
3479,53.489223
3480,41.812813
3481,38.07683
3482,33.412918
3483,21.336084
3484,19.168951
3485,19.073202
3486,22.198576
3487,21.879086
3488,29.603687
3489,35.331066
3490,44.771557
3491,46.79654
3492,51.150406
3493,40.607292
3494,35.18104
3495,28.072395
3496,28.270168
3497,31.311378
3498,34.206345
3499,37.502396
3500,36.208866
3501,38.921455
3502,36.764847
3503,32.08081
3504,29.779858
3505,33.822887
3506,48.232628
3507,37.002598
3508,50.284077
3509,48.21484
3510,56.128685
3511,57.792595
3512,45.01078
3513,36.454773
3514,32.420227
3515,32.476486
3516,41.581665
3517,28.679493
3518,31.66542
3519,29.136398
3520,37.165997
3521,32.545
3522,36.68415
3523,37.279556
3524,38.588066
3525,44.16474
3526,53.783455
3527,66.57193
3528,64.53522
3529,52.04331
3530,39.17151
3531,36.12555
3532,34.597378
3533,29.316034
3534,30.829742
3535,37.57657
3536,47.7238
3537,43.649986
3538,51.468075
3539,48.939796
3540,52.417664
3541,46.844444
3542,42.384853
3543,34.34297
3544,31.543102
3545,30.418308
3546,34.35284
3547,40.22807
3548,43.124886
3549,37.264523
3550,28.012344
3551,25.463856
3552,24.546486
3553,21.748442
3554,20.559944
3555,18.562487
3556,23.820778
3557,32.975586
3558,36.48607
3559,34.39813
3560,46.4406
3561,51.18126
3562,61.87519
3563,58.47812
3564,51.736423
3565,37.78896
3566,29.702885
3567,24.123755
3568,23.943687
3569,22.86937
3570,24.470333
3571,24.692062
3572,27.522827
3573,27.35799
3574,20.212643
3575,20.487247
3576,23.897404
3577,26.347317
3578,28.270607
3579,30.334805
3580,35.48995
3581,31.080448
3582,26.177784
3583,18.47742
3584,17.598852
3585,13.671852
3586,13.174007
3587,11.857115
3588,13.258583
3589,13.5073395
3590,14.296568
3591,12.034889
3592,12.416563
3593,12.747925
3594,12.279205
3595,11.376738
3596,9.799162
3597,12.662823
3598,13.691166
3599,15.325085
3600,17.246058
3601,14.340691
3602,14.975695
3603,14.348797
3604,18.04847
3605,20.048576
3606,18.917633
3607,14.122025
3608,12.1464615
3609,14.403006
3610,13.865677
3611,16.6812
3612,16.745401
3613,20.315739
3614,23.421951
3615,18.368595
3616,18.296005
3617,14.59874
3618,15.165337
3619,15.0569515
3620,18.482641
3621,16.461193
